渠道,产品名称,品牌,口味,不加税价格 (¥),单包含税价 (¥),美元价格 ($),毛重 (g),运费 (¥),价格/500g (¥),平摊运费 (¥/包),平摊运费后烟丝成本/20支,20支成品烟价 (¥),规格 (g),库存,分类
华盛,索拉尼633维吉尼亚切片 Solani 633 Virginia Flake 50g,索拉尼,633维吉尼亚切片 Solani 633 Virginia Flake,106.79,160.19,15.73,60,9.60,1601.9,9.6,47.09,51.19,50,无货,烟斗（斗草）
华盛,索拉尼656陈年白肋烟片 Solani 656 Aged Burley Flake 50g,索拉尼,656陈年白肋烟片 Solani 656 Aged Burley Flake,106.79,160.19,15.73,60,9.60,1601.9,9.6,47.09,51.19,50,有货,烟斗（斗草）
华盛,丹魔鬼的假期 Dan Tobacco Devil&#8217;s Holiday 50g,丹,魔鬼的假期 Dan Tobacco Devil&#8217;s Holiday,107.21,160.81,15.79,60,9.60,1608.1,9.6,47.27,51.37,50,有货,烟斗（斗草）
华盛,丹咸狗 Dan Salty Dogs 50g,丹,咸狗 Dan Salty Dogs,108.94,163.41,16.04,60,9.60,1634.1,9.6,47.99,52.09,50,有货,烟斗（斗草）
华盛,康奈尔和迪尔傲摩卡 Cornell &#038; Diehl Mocha 57g,康奈尔和迪尔傲摩卡,Cornell &#038; Diehl Mocha,124.2,186.3,18.29,68,10.88,1634.21,10.88,48.0,52.1,57,库存仅剩 3,烟斗（斗草）
华盛,康奈尔和迪尔密西西比泥 Cornell &#038; Diehl Mississippi Mud 57g,康奈尔和迪尔密西西比泥,Cornell &#038; Diehl Mississippi Mud,124.2,186.3,18.29,68,10.88,1634.21,10.88,48.0,52.1,57,库存仅剩 1,烟斗（斗草）
华盛,康奈尔和迪尔卡俊卡克 Cornell &#038; Diehl Kajun Kake 57g,康奈尔和迪尔卡俊卡克,Cornell &#038; Diehl Kajun Kake,124.2,186.3,18.29,68,10.88,1634.21,10.88,48.0,52.1,57,库存仅剩 3,烟斗（斗草）
华盛,康奈尔和迪尔比利巴德 Cornell &#038; Diehl Billy Budd 57g,康奈尔和迪尔比利巴德,Cornell &#038; Diehl Billy Budd,124.2,186.3,18.29,68,10.88,1634.21,10.88,48.0,52.1,57,库存仅剩 4,烟斗（斗草）
华盛,康奈尔和迪尔河口早晨切片 Cornell &#038; Diehl Bayou Morning Flake 57g,康奈尔和迪尔河口早晨切片,Cornell &#038; Diehl Bayou Morning Flake,124.2,186.3,18.29,68,10.88,1634.21,10.88,48.0,52.1,57,无货,烟斗（斗草）
华盛,康奈尔和迪尔秋夜 Cornell &#038; Diehl Autumn Evening 57g,康奈尔和迪尔秋夜,Cornell &#038; Diehl Autumn Evening,124.2,186.3,18.29,68,10.88,1634.21,10.88,48.0,52.1,57,无货,烟斗（斗草）
华盛,康奈尔和迪尔周日野餐 Cornell &#038; Diehl Sunday Picnic 57g,康奈尔和迪尔周日野餐,Cornell &#038; Diehl Sunday Picnic,124.2,186.3,18.29,68,10.88,1634.21,10.88,48.0,52.1,57,库存仅剩 3,烟斗（斗草）
华盛,SG巧克力切片 Samuel Gawith Chocolate Flake 50g,SG,巧克力切片 Samuel Gawith Chocolate Flake,110.0,165.0,16.2,60,9.60,1650.0,9.6,48.44,52.54,50,有货,烟斗（斗草）
华盛,SG官门椰子调味草 Samuel Gawith Palace Gate 50g,SG,官门椰子调味草 Samuel Gawith Palace Gate,110.0,165.0,16.2,60,9.60,1650.0,9.6,48.44,52.54,50,有货,烟斗（斗草）
华盛,SG飞机 Samuel Gawith Squadron Leader 50g,SG,飞机 Samuel Gawith Squadron Leader,110.0,165.0,16.2,60,9.60,1650.0,9.6,48.44,52.54,50,有货,烟斗（斗草）
华盛,SG湖边 Samuel Gawith Lakeland Dark 50g,SG,湖边 Samuel Gawith Lakeland Dark,110.0,165.0,16.2,60,9.60,1650.0,9.6,48.44,52.54,50,库存仅剩 5,烟斗（斗草）
华盛,SG火舞切片 Samuel Gawith Fire Dance Flake 50g,SG,火舞切片 Samuel Gawith Fire Dance Flake,110.0,165.0,16.2,60,9.60,1650.0,9.6,48.44,52.54,50,有货,烟斗（斗草）
华盛,SG海军切片 Samuel Gawith Navy Flake 50g,SG,海军切片 Samuel Gawith Navy Flake,110.0,165.0,16.2,60,9.60,1650.0,9.6,48.44,52.54,50,有货,烟斗（斗草）
华盛,SG小屋切片 Samuel Gawith Bothy Flake 50g,SG,小屋切片 Samuel Gawith Bothy Flake,110.0,165.0,16.2,60,9.60,1650.0,9.6,48.44,52.54,50,有货,烟斗（斗草）
华盛,SG猎犬 Samuel Gawith Grousemoor 50g,SG,猎犬 Samuel Gawith Grousemoor,110.0,165.0,16.2,60,9.60,1650.0,9.6,48.44,52.54,50,有货,烟斗（斗草）
华盛,G.L. 西明寺 G.L. Pease Westminster 57g,G.L.,西明寺 G.L. Pease Westminster,127.16,190.74,18.73,68,10.88,1673.16,10.88,49.09,53.19,57,无货,烟斗（斗草）
华盛,G.L. 静夜 G.L. Pease Quiet Nights 57g,G.L.,静夜 G.L. Pease Quiet Nights,127.16,190.74,18.73,68,10.88,1673.16,10.88,49.09,53.19,57,无货,烟斗（斗草）
华盛,G.L. 弗吉尼亚奶油 G.L. Pease The Virginia Cream 57g,G.L.,弗吉尼亚奶油 G.L. Pease The Virginia Cream,127.16,190.74,18.73,68,10.88,1673.16,10.88,49.09,53.19,57,无货,烟斗（斗草）
华盛,G.L. 煤气 G.L. Pease GasLight 57g,G.L.,煤气 G.L. Pease GasLight,127.16,190.74,18.73,68,10.88,1673.16,10.88,49.09,53.19,57,无货,烟斗（斗草）
华盛,G.L. 折刀 G.L. Pease JackKnife Ready Rubbed 57g,G.L.,折刀 G.L. Pease JackKnife Ready Rubbed,127.16,190.74,18.73,68,10.88,1673.16,10.88,49.09,53.19,57,库存仅剩 1,烟斗（斗草）
华盛,G.L. 奥德赛 G.L. Pease Odyssey 57g,G.L.,奥德赛 G.L. Pease Odyssey,127.16,190.74,18.73,68,10.88,1673.16,10.88,49.09,53.19,57,无货,烟斗（斗草）
华盛,G.L. 坎伯兰 G.L. Pease Cumberland 57g,G.L.,坎伯兰 G.L. Pease Cumberland,127.16,190.74,18.73,68,10.88,1673.16,10.88,49.09,53.19,57,库存仅剩 3,烟斗（斗草）
华盛,G.L. 子午线 G.L. Pease Meridian 57g,G.L.,子午线 G.L. Pease Meridian,127.16,190.74,18.73,68,10.88,1673.16,10.88,49.09,53.19,57,库存仅剩 3,烟斗（斗草）
华盛,G.L. 壮汉 G.L. Pease Robusto 57g,G.L.,壮汉 G.L. Pease Robusto,127.16,190.74,18.73,68,10.88,1673.16,10.88,49.09,53.19,57,库存仅剩 1,烟斗（斗草）
华盛,G.L. 切尔西之晨 G.L. Pease Chelsea Morning 57g,G.L.,切尔西之晨 G.L. Pease Chelsea Morning,127.16,190.74,18.73,68,10.88,1673.16,10.88,49.09,53.19,57,库存仅剩 2,烟斗（斗草）
华盛,G.L. 摄政切片 G.L. Pease Regents Flake 57g,G.L.,摄政切片 G.L. Pease Regents Flake,127.16,190.74,18.73,68,10.88,1673.16,10.88,49.09,53.19,57,无货,烟斗（斗草）
华盛,SG巴尔干切片 Samuel Gawith Balkan Flake 50g,SG,巴尔干切片 Samuel Gawith Balkan Flake,115.71,173.56,17.04,60,9.60,1735.6,9.6,50.84,54.94,50,有货,烟斗（斗草）
华盛,SG奶油切片 Samuel Gawith Kendal Cream Flake 50g,SG,奶油切片 Samuel Gawith Kendal Cream Flake,115.71,173.56,17.04,60,9.60,1735.6,9.6,50.84,54.94,50,有货,烟斗（斗草）
华盛,SG山姆切片 Samuel Gawith Sam&#8217;s Flake 50g,SG,山姆切片 Samuel Gawith Sam&#8217;s Flake,115.71,173.56,17.04,60,9.60,1735.6,9.6,50.84,54.94,50,无货,烟斗（斗草）
华盛,SG 最佳布朗切片 Samuel Gawith Best Brown Flake 50g,SG,最佳布朗切片 Samuel Gawith Best Brown Flake,115.71,173.56,17.04,60,9.60,1735.6,9.6,50.84,54.94,50,无货,烟斗（斗草）
华盛,SG 1792 切片 Samuel Gawith 1792 Flake 50g,SG,1792 切片 Samuel Gawith 1792 Flake,115.71,173.56,17.04,60,9.60,1735.6,9.6,50.84,54.94,50,无货,烟斗（斗草）
华盛,SG黑森林 Samuel Gawith Black Forest 50g,SG,黑森林 Samuel Gawith Black Forest,115.71,173.56,17.04,60,9.60,1735.6,9.6,50.84,54.94,50,有货,烟斗（斗草）
华盛,SG蓝狗 Samuel Gawith Perfection 50g,SG,蓝狗 Samuel Gawith Perfection,116.0,174.0,17.08,60,9.60,1740.0,9.6,50.96,55.06,50,有货,烟斗（斗草）
花店,大江戸刻 OH·EDO KIZAMI 30g装,大江戸刻,OH·EDO KIZAMI,77.22,115.83,11.37,36,5.76,1930.5,5.76,56.29,60.39,30,?,手卷（手卷丝）
华盛,SG弗吉尼亚切片 Samuel Gawith Full Virginia Flake 50g,SG,弗吉尼亚切片 Samuel Gawith Full Virginia Flake,128.9,193.35,18.98,60,9.60,1933.5,9.6,56.38,60.48,50,无货,烟斗（斗草）
华盛,彼得森暗切片 Peterson Dark Flake 50g,彼得森,暗切片 Dark Flake,132.93,199.4,19.58,60,9.60,1994.0,9.6,58.07,62.17,50,有货,烟斗（斗草）
华盛,彼得森小白切片 Peterson Flake 50g,彼得森,小白切片 Flake,132.93,199.4,19.58,60,9.60,1994.0,9.6,58.07,62.17,50,有货,烟斗（斗草）
华盛,彼得森豪华海船切片 Peterson De Luxe Navy Rolls 50g,彼得森,豪华海船切片 De Luxe Navy Rolls,133.73,200.59,19.7,60,9.60,2005.9,9.6,58.41,62.51,50,有货,烟斗（斗草）
花店,小粹 10g装,小粹,小粹,28.08,42.12,4.14,12,1.92,2106.0,1.92,61.21,65.31,10,?,手卷（手卷丝）
华盛,SG圣詹切片 Samuel Gawith St. James Flake 50g,SG,圣詹切片 Samuel Gawith St. James Flake,150.0,225.0,22.09,60,9.60,2250.0,9.6,65.24,69.34,50,无货,烟斗（斗草）
华盛,SG马车夫混合 Samuel Gawith Cabbie&#8217;s Mixture 50g,SG,马车夫混合 Samuel Gawith Cabbie&#8217;s Mixtu,150.22,225.33,22.12,60,9.60,2253.3,9.6,65.33,69.43,50,无货,烟斗（斗草）
华盛,华云休息室混合 Vauen Lounge Blend 50g,华云休息室混合,Vauen Lounge Blend,153.49,230.24,22.61,60,9.60,2302.4,9.6,66.71,70.81,50,无货,烟斗（斗草）
华盛,彼得森3年橡木桶陈酿弗吉尼亚混合 Peterson 3 Years Cask Aged Virginia Mixture 50g,彼得森,3 Years Cask Aged Virginia Mixture,175.77,263.66,25.89,60,9.60,2636.6,9.6,76.06,80.16,50,无货,烟斗（斗草）
华盛,彼得森3年木桶陈化英式 Peterson 3 Years Cask Aged English Mixture 50g,彼得森,3 Years Cask Aged English Mixture,175.77,263.66,25.89,60,9.60,2636.6,9.6,76.06,80.16,50,无货,烟斗（斗草）
华盛,SG共和国 Samuel Gawith Commonwealth Mixture 50g,SG,共和国 Samuel Gawith Commonwealth Mixture,530.0,795.0,78.06,60,9.60,7950.0,9.6,224.84,228.94,50,有货,烟斗（斗草）
茄营,黑船長 弗吉尼亞(手卷絲),黑船长,弗吉尼亞,43.0,64.5,6.32,60,0 (满1.5kg免),645.0,,18.06,21.96,50,有货,手卷（手卷丝）
茄营,黑船長 明亮弗吉尼亞(手卷絲),黑船长,明亮弗吉尼亞,43.0,64.5,6.32,60,0 (满1.5kg免),645.0,,18.06,21.96,50,有货,手卷（手卷丝）
茄营,黑船長 香草(手卷絲),黑船长,香草,43.0,64.5,6.32,60,0 (满1.5kg免),645.0,,18.06,21.96,50,有货,手卷（手卷丝）
茄营,黑船長 櫻桃(手卷絲),黑船长,櫻桃,43.0,64.5,6.32,60,0 (满1.5kg免),645.0,,18.06,21.96,50,有货,手卷（手卷丝）
茄营,黑船長 薄荷醇(手卷絲),黑船长,薄荷醇,43.0,64.5,6.32,60,0 (满1.5kg免),645.0,,18.06,21.96,50,有货,手卷（手卷丝）
茄营,紅田 黑醋栗 (帶紙),紅場,黑醋栗,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 櫻桃 (帶紙),紅場,櫻桃,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 蘋果 (帶紙),紅場,蘋果,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 葡萄 (帶紙),紅場,葡萄,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 皇家基爾 (帶紙),紅場,皇家基爾,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 榛果 (帶紙),紅場,榛果,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 巧克力 (帶紙),紅場,巧克力,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 薄荷 (帶紙),紅場,薄荷,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 香蕉 (帶紙),紅場,香蕉,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 桃子 (帶紙),紅場,桃子,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 巧克力薄荷 (帶紙),紅場,巧克力薄荷,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 草莓 (帶紙),紅場,草莓,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 柑橘 (帶紙),紅場,柑橘,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 芒果 (帶紙),紅場,芒果,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 香橙 (帶紙),紅場,香橙,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 香草 (帶紙),紅場,香草,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 樹莓鳳梨 (帶紙),紅場,樹莓鳳梨,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 伯爵紅茶 (帶紙),紅場,伯爵紅茶,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 西瓜哈密瓜 (帶紙),紅場,西瓜哈密瓜,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,紅田 黑加侖 (帶紙),紅場,黑加侖,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,有货,手卷（手卷丝）
茄营,史丹利 重焙 (帶紙),史丹利,重焙,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,缺货,手卷（手卷丝）
茄营,史丹利 弗吉尼亞 (帶紙),史丹利,弗吉尼亞,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,缺货,手卷（手卷丝）
茄营,史丹利 天然 (帶紙),史丹利,天然,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,缺货,手卷（手卷丝）
茄营,史丹利 特淡金黃 (帶紙),史丹利,特淡金黃,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,缺货,手卷（手卷丝）
茄营,史丹利 經典 (帶紙),史丹利,經典,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,缺货,手卷（手卷丝）
茄营,史丹利 淺金 (帶紙),史丹利,淺金,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,缺货,手卷（手卷丝）
茄营,史丹利 美式混合 (帶紙),史丹利,美式混合,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,缺货,手卷（手卷丝）
茄营,史丹利 琥珀 (帶紙),史丹利,琥珀,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,缺货,手卷（手卷丝）
茄营,史丹利 半重焙 (帶紙),史丹利,半重焙,29.0,43.5,4.29,50,0 (满1.5kg免),725.0,,20.3,24.2,30,缺货,手卷（手卷丝）
茄营,PS NUMBER 91 丹麥出口,PS,NUMBER 91 丹麥出口,151.0,226.5,22.24,230,0 (满1.5kg免),755.0,,21.14,25.04,150,有货,手卷（手卷丝）
茄营,PS NUMBER 95 斯德哥爾摩 混合,PS,NUMBER 95 斯德哥爾摩 混合,151.0,226.5,22.24,230,0 (满1.5kg免),755.0,,21.14,25.04,150,有货,手卷（手卷丝）
茄营,PS NUMBER 93 阿姆斯特丹 手捲,PS,NUMBER 93 阿姆斯特丹 手捲,151.0,226.5,22.24,230,0 (满1.5kg免),755.0,,21.14,25.04,150,有货,手卷（手卷丝）
茄营,PS NUMBER 96 倫敦出口,PS,NUMBER 96 倫敦出口,151.0,226.5,22.24,230,0 (满1.5kg免),755.0,,21.14,25.04,150,有货,手卷（手卷丝）
茄营,PS NUMBER 94 土耳其出口,PS,NUMBER 94 土耳其出口,151.0,226.5,22.24,230,0 (满1.5kg免),755.0,,21.14,25.04,150,有货,手卷（手卷丝）
茄营,PS NUMBER 90 挪威 手捲,PS,NUMBER 90 挪威 手捲,151.0,226.5,22.24,230,0 (满1.5kg免),755.0,,21.14,25.04,150,缺货,手卷（手卷丝）
茄营,手捲精選 2號 (33包套餐),手捲精選,2號,1155.0,1732.5,169.88,1363,0 (满1.5kg免),762.54,,21.35,25.25,1136,有货,手卷（手卷丝）
茄营,馬霸選擇#33 皇家基爾 (帶紙),馬霸,#33 皇家基爾,31.0,46.5,4.62,50,0 (满1.5kg免),775.0,,21.7,25.6,30,有货,手卷（手卷丝）
茄营,馬霸選擇#05 芳香 (帶紙),馬霸,#05 芳香,31.0,46.5,4.62,50,0 (满1.5kg免),775.0,,21.7,25.6,30,有货,手卷（手卷丝）
茄营,馬霸選擇#16 黑巧克力 (帶紙),馬霸,#16 黑巧克力,31.0,46.5,4.62,50,0 (满1.5kg免),775.0,,21.7,25.6,30,有货,手卷（手卷丝）
茄营,馬霸選擇#210 蘋果 (帶紙),馬霸,#210 蘋果,31.0,46.5,4.62,50,0 (满1.5kg免),775.0,,21.7,25.6,30,有货,手卷（手卷丝）
茄营,馬霸選擇#225 香草 (帶紙),馬霸,#225 香草,31.0,46.5,4.62,50,0 (满1.5kg免),775.0,,21.7,25.6,30,有货,手卷（手卷丝）
茄营,馬霸選擇#247 葡萄 (帶紙),馬霸,#247 葡萄,31.0,46.5,4.62,50,0 (满1.5kg免),775.0,,21.7,25.6,30,有货,手卷（手卷丝）
茄营,馬霸選擇#237 櫻桃 (帶紙),馬霸,#237 櫻桃,31.0,46.5,4.62,50,0 (满1.5kg免),775.0,,21.7,25.6,30,有货,手卷（手卷丝）
茄营,馬霸選擇#251 雙薄荷 (帶紙),馬霸,#251 雙薄荷,31.0,46.5,4.62,50,0 (满1.5kg免),775.0,,21.7,25.6,30,有货,手卷（手卷丝）
茄营,馬霸選擇#9 咖啡 (帶紙),馬霸,#9 咖啡,31.0,46.5,4.62,50,0 (满1.5kg免),775.0,,21.7,25.6,30,有货,手卷（手卷丝）
茄营,馬霸選擇#24 朗姆咖啡 (帶紙),馬霸,#24 朗姆咖啡,31.0,46.5,4.62,50,0 (满1.5kg免),775.0,,21.7,25.6,30,有货,手卷（手卷丝）
茄营,馬霸選擇#01 原味 (帶紙),馬霸,#01 原味,31.0,46.5,4.62,50,0 (满1.5kg免),775.0,,21.7,25.6,30,有货,手卷（手卷丝）
茄营,馬霸選擇#22 焦糖奶香 (帶紙),馬霸,#22 焦糖奶香,31.0,46.5,4.62,50,0 (满1.5kg免),775.0,,21.7,25.6,30,缺货,手卷（手卷丝）
茄营,鼓牌原味,鼓牌,鼓牌原味,53.0,79.5,7.75,60,0 (满1.5kg免),795.0,,22.26,26.16,50,有货,手卷（手卷丝）
茄营,鼓牌蔚藍,鼓牌,鼓牌蔚藍,53.0,79.5,7.75,60,0 (满1.5kg免),795.0,,22.26,26.16,50,有货,手卷（手卷丝）
茄营,COLTS 清爽薄荷 (帶紙),小骏马,清爽薄荷,32.0,48.0,4.75,50,0 (满1.5kg免),800.0,,22.4,26.3,30,有货,手卷（手卷丝）
茄营,COLTS 甜香櫻桃 (帶紙),小骏马,甜香櫻桃,32.0,48.0,4.75,50,0 (满1.5kg免),800.0,,22.4,26.3,30,有货,手卷（手卷丝）
茄营,COLTS 清甜荔枝 (帶紙),小骏马,清甜荔枝,32.0,48.0,4.75,50,0 (满1.5kg免),800.0,,22.4,26.3,30,有货,手卷（手卷丝）
茄营,COLTS 果香茉莉 (帶紙),小骏马,果香茉莉,32.0,48.0,4.75,50,0 (满1.5kg免),800.0,,22.4,26.3,30,有货,手卷（手卷丝）
茄营,COLTS 清新綠茶 (帶紙),小骏马,清新綠茶,32.0,48.0,4.75,50,0 (满1.5kg免),800.0,,22.4,26.3,30,有货,手卷（手卷丝）
茄营,COLTS 蘋果肉桂 (帶紙),小骏马,蘋果肉桂,32.0,48.0,4.75,50,0 (满1.5kg免),800.0,,22.4,26.3,30,有货,手卷（手卷丝）
茄营,COLTS 香草 (帶紙),小骏马,香草,32.0,48.0,4.75,50,0 (满1.5kg免),800.0,,22.4,26.3,30,有货,手卷（手卷丝）
茄营,COLTS 順滑原味 (帶紙),小骏马,順滑原味,32.0,48.0,4.75,50,0 (满1.5kg免),800.0,,22.4,26.3,30,有货,手卷（手卷丝）
茄营,綠GV (金色弗吉尼亞),GV,綠,54.0,81.0,7.95,60,0 (满1.5kg免),810.0,,22.68,26.58,50,有货,手卷（手卷丝）
茄营,明亮黃 (金色弗吉尼亞),GV,明亮黃,54.0,81.0,7.95,60,0 (满1.5kg免),810.0,,22.68,26.58,50,有货,手卷（手卷丝）
茄营,馬霸手捲 半乾手捲 (帶紙),馬霸,半乾手捲,33.0,49.5,4.92,50,0 (满1.5kg免),825.0,,23.1,27.0,30,有货,手卷（手卷丝）
茄营,馬霸手捲 弗吉尼亞混合 (帶紙),馬霸,弗吉尼亞混合,33.0,49.5,4.92,50,0 (满1.5kg免),825.0,,23.1,27.0,30,有货,手卷（手卷丝）
茄营,馬霸手捲 美式混合 (帶紙),馬霸,美式混合,33.0,49.5,4.92,50,0 (满1.5kg免),825.0,,23.1,27.0,30,有货,手卷（手卷丝）
茄营,馬霸手捲 純香 (帶紙),馬霸,純香,33.0,49.5,4.92,50,0 (满1.5kg免),825.0,,23.1,27.0,30,缺货,手卷（手卷丝）
茄营,阿姆斯特丹 咖啡冰爽 (帶紙),阿姆斯特丹,咖啡冰爽,28.0,42.0,4.15,43,0 (满1.5kg免),840.0,,23.52,27.42,25,有货,手卷（手卷丝）
茄营,阿姆斯特丹 蘋果冰爽 (帶紙),阿姆斯特丹,蘋果冰爽,28.0,42.0,4.15,43,0 (满1.5kg免),840.0,,23.52,27.42,25,有货,手卷（手卷丝）
茄营,阿姆斯特丹 薄荷冰爽 (帶紙),阿姆斯特丹,薄荷冰爽,28.0,42.0,4.15,43,0 (满1.5kg免),840.0,,23.52,27.42,25,有货,手卷（手卷丝）
茄营,阿姆斯特丹 香草冰爽 (帶紙),阿姆斯特丹,香草冰爽,28.0,42.0,4.15,43,0 (满1.5kg免),840.0,,23.52,27.42,25,有货,手卷（手卷丝）
茄营,阿姆斯特丹 誠實 (帶紙),阿姆斯特丹,誠實,28.0,42.0,4.15,43,0 (满1.5kg免),840.0,,23.52,27.42,25,有货,手卷（手卷丝）
茄营,阿姆斯特丹 葡萄冰爽 (帶紙),阿姆斯特丹,葡萄冰爽,28.0,42.0,4.15,43,0 (满1.5kg免),840.0,,23.52,27.42,25,有货,手卷（手卷丝）
茄营,巴厘絲 濃郁弗吉尼亞 (帶紙),巴厘絲,濃郁弗吉尼亞,48.0,72.0,7.08,58,0 (满1.5kg免),900.0,,25.2,29.1,40,有货,手卷（手卷丝）
茄营,PS NUMBER 93 阿姆斯特丹 手捲 (袋裝 帶紙),PS,NUMBER 93 阿姆斯特丹 手捲,42.0,63.0,6.13,50,0 (满1.5kg免),900.0,,25.2,29.1,35,有货,手卷（手卷丝）
茄营,PS NUMBER 95 斯德哥爾摩 混合 (袋裝 帶紙),PS,NUMBER 95 斯德哥爾摩 混合,42.0,63.0,6.13,50,0 (满1.5kg免),900.0,,25.2,29.1,35,有货,手卷（手卷丝）
茄营,PS NUMBER 96 倫敦出口 (袋裝 帶紙),PS,NUMBER 96 倫敦出口,42.0,63.0,6.13,50,0 (满1.5kg免),900.0,,25.2,29.1,35,有货,手卷（手卷丝）
茄营,PS NUMBER 94 土耳其出口 (袋裝 帶紙),PS,NUMBER 94 土耳其出口,42.0,63.0,6.13,50,0 (满1.5kg免),900.0,,25.2,29.1,35,有货,手卷（手卷丝）
茄营,PS NUMBER 91 丹麥出口 (袋裝 帶紙),PS,NUMBER 91 丹麥出口,42.0,63.0,6.13,50,0 (满1.5kg免),900.0,,25.2,29.1,35,有货,手卷（手卷丝）
茄营,巴厘絲 優質弗吉尼亞 (帶紙),巴厘絲,優質弗吉尼亞,48.0,72.0,7.08,58,0 (满1.5kg免),900.0,,25.2,29.1,40,有货,手卷（手卷丝）
茄营,巴厘絲 圓潤弗吉尼亞 (帶紙),巴厘絲,圓潤弗吉尼亞,48.0,72.0,7.08,58,0 (满1.5kg免),900.0,,25.2,29.1,40,有货,手卷（手卷丝）
茄营,巴厘絲 中勁道 (帶紙),巴厘絲,中勁道,48.0,72.0,7.08,580,0 (满1.5kg免),900.0,,25.2,29.1,40,有货,手卷（手卷丝）
茄营,PS NUMBER 90 挪威 手捲 (袋裝 帶紙),PS,NUMBER 90 挪威 手捲,42.0,63.0,6.13,50,0 (满1.5kg免),900.0,,25.2,29.1,35,缺货,手卷（手卷丝）
茄营,老霍本 黃,老霍本,黃,35.0,52.5,5.13,36,0 (满1.5kg免),1050.0,,29.4,33.3,25,有货,手卷（手卷丝）
茄营,老霍本 白金,老霍本,白金,35.0,52.5,5.13,36,0 (满1.5kg免),1050.0,,29.4,33.3,25,缺货,手卷（手卷丝）
茄营,美國精神 原味黃,美國精神,原味黃,49.0,73.5,7.23,40,0 (满1.5kg免),1225.0,,34.3,38.2,30,有货,手卷（手卷丝）
茄营,美國精神 原味藍,美國精神,原味藍,49.0,73.5,7.23,40,0 (满1.5kg免),1225.0,,34.3,38.2,30,缺货,手卷（手卷丝）
茄营,奧爾德・肯德爾 中等調配,奧爾德・肯德爾,中等調配,50.0,75.0,7.39,50,0 (满1.5kg免),1250.0,,35.0,38.9,30,缺货,手卷（手卷丝）
茄营,奧爾德・肯德爾 金色調配,奧爾德・肯德爾,金色調配,50.0,75.0,7.39,50,0 (满1.5kg免),1250.0,,35.0,38.9,30,缺货,手卷（手卷丝）
茄营,奧爾德・肯德爾 深色調配,奧爾德・肯德爾,深色調配,50.0,75.0,7.39,50,0 (满1.5kg免),1250.0,,35.0,38.9,30,缺货,手卷（手卷丝）
